unique_id,title,author,total_score,main_link,image_link,update_date,genre,pay,total_like,intro,total_episodes,mean_score,total_comments,mean_like
652122,철벽! 연애 시뮬레이션,혜니,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=652122,https://shared-comic.pstatic.net/thumb/webtoon/652122/thumbnail/title_thumbnail_20150402143641_t83x90.jpg,2016.01.21,story/fantasy/pure,1,132352,"모니터 남친은 이제 그만! 
게임속으로 들어간 이라의 철벽녀 탈출기. 
2014 대학만화 최강자전 수상작!",4,9.96,17998,16157.5
557678,그날의 생존자들,김선권,9.75,https://comic.naver.com/webtoon/list.nhn?titleId=557678,https://shared-comic.pstatic.net/thumb/webtoon/557678/thumbnail/title_thumbnail_20130513173003_t83x90.jpg,2014.01.27,story/fantasy/thrill,1,9022,"하룻밤 사이 전세계 대부분의 사람들이 목숨을 잃었다?!
혼란에 빠진 생존자들에게 서서히 다가오는 또다른 공포.
,  김선권 작가의 신작 재난 미스테리물",5,9.91,14302,305.0
528782,사랑을 연기하다,김작가/유성연,9.69,https://comic.naver.com/webtoon/list.nhn?titleId=528782,https://shared-comic.pstatic.net/thumb/webtoon/528782/thumbnail/title_thumbnail_20130104163621_t83x90.jpg,2013.06.23,story/drama,1,1717,"시한부 인생을 선고 받은 남자, 계약 연애를 시작하다.",7,9.79,58179,310.71
638994,Ho!,억수씨,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=638994,https://shared-comic.pstatic.net/thumb/webtoon/638994/thumbnail/title_thumbnail_20141226180133_t83x90.jpg,2015.09.05,story/drama/pure,1,119624,"청각장애인 Ho와 찌질남 원이가 펼치는 전혀 연애이야기 같지 않은 연애이야기
과연 늑대에게도 순정은 있는가?!",9,9.98,31800,9415.33
137706,의령수,김우준,9.88,https://comic.naver.com/webtoon/list.nhn?titleId=137706,https://shared-comic.pstatic.net/thumb/webtoon/137706/thumbnail/title_thumbnail_20140412130005_t83x90.jpg,2010.12.04,story/thrill,1,82,"한국콘텐츠진흥원과 함께하는 2009 네이버 웹툰 공모전 우수상 수상작
끊임없이 일어나는 사건과 그 사건을 풀어가는 한 남자의 추리 드라마.",11,9.88,10368,12.55
514917,나의 목소리를 들어라,이현민,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=514917,https://shared-comic.pstatic.net/thumb/webtoon/514917/thumbnail/title_thumbnail_20121105143329_t83x90.jpg,2013.07.22,story/comic,1,2503,"내세울 것 없는 남자에게 찾아온 대기업 면접의 기회. 본격 열혈 면접이 시작된다!
'들어는 보았나! 질풍기획!' 이현민 작가의 신작 ",7,9.94,28522,568.71
26440,반지의제왕,이문희,5.26,https://comic.naver.com/webtoon/list.nhn?titleId=26440,https://shared-comic.pstatic.net/thumb/webtoon/26440/thumbnail/thumbnail_title_26440_83x90.gif,2008.12.12,story/fantasy,0,28,"반지의 제왕, 만화로 태어나다!
만화 속에서 다시 살아 움직이는
방대한 톨킨의 세계관!",10,5.36,14949,2.2
144956,와일드와일드워커스,김진태,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=144956,https://shared-comic.pstatic.net/thumb/webtoon/144956/thumbnail/title_thumbnail_20100312121545_t83x90.jpg,2010.11.08,story/comic,1,831,"다섯 흉악범이 특별 교화 프로젝트에 의해 회사에 취직했다, 단 한 명이라도 해고되면 전원 사형.
감옥보다 와일드한 회사생활이 펼쳐지는  김진태 작가의 개그 작렬 만화.",5,9.9,4517,263.0
654318,미래소녀,황준호,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=654318,https://shared-comic.pstatic.net/thumb/webtoon/654318/thumbnail/title_thumbnail_20150804111338_t83x90.jpg,2015.12.08,story/drama/thrill,1,62888,"소녀가 바라본 미래의 기억들
 황준호 작가의 신작",5,9.95,21890,11200.4
400741,카오스어택,맛스타,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=400741,https://shared-comic.pstatic.net/thumb/webtoon/400741/thumbnail/title_thumbnail_20111104175724_t83x90.jpg,2013.07.27,story/fantasy,1,11954,"지구는 바야흐로 영웅시대
평범한 고등학생과 엉뚱발랄 영웅들의 좌충우돌 에피소드!",6,9.94,29209,2363.0
613076,퇴마전쟁,한(恨),9.84,https://comic.naver.com/webtoon/list.nhn?titleId=613076,https://shared-comic.pstatic.net/thumb/webtoon/613076/thumbnail/title_thumbnail_20140215222557_t83x90.jpg,2015.02.21,story/fantasy/action,0,46918,"100년의 봉인에서 깨어난 마왕,
마왕을 다시 봉인하기 위해 뭉친 퇴마사들의 악전고투!",53,9.86,170104,4539.51
602922,송곳 1~3부,최규석,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=602922,https://shared-comic.pstatic.net/thumb/webtoon/602922/thumbnail/title_thumbnail_20141006234108_t83x90.jpg,2014.01.06,story/drama,1,88605,"'어쨌든 나는 세상 모든 곳에서 누군가의 걸림돌이었다.'세상에 대한 날카로운 시선., , 의 최규석 작가가 선보이는 웹툰 신작.",4,9.94,18396,9912.25
268859,지원,한(恨),9.93,https://comic.naver.com/webtoon/list.nhn?titleId=268859,https://shared-comic.pstatic.net/thumb/webtoon/268859/thumbnail/title_thumbnail_20101213134328_t83x90.jpg,2011.12.29,story/action/drama,0,3319,"스릴러 웹툰 의 작가 한(恨), 휴머니티를 안고 돌아오다.
착한남자 지원의 버라이어티한 인간융화 프로젝트.사람이 사람을 만나고 서로를 지원하는 허구에 관한 이야기.",54,9.93,51880,399.04
317365,고시생툰,seri,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=317365,https://shared-comic.pstatic.net/thumb/webtoon/317365/thumbnail/title_thumbnail_20111205112214_t83x90.jpg,2012.04.30,story/daily,0,6562,"대학입학. 그로부터 몇 년. 
공부하는 우리들의 빛나는 청춘.",56,9.93,89672,760.62
608261,심연의 하늘 시즌 1~3,윤인완/김선희,9.4,https://comic.naver.com/webtoon/list.nhn?titleId=608261,https://shared-comic.pstatic.net/thumb/webtoon/608261/thumbnail/title_thumbnail_20150428114856_t83x90.jpg,2014.02.28,story/thrill,1,175707,한치 앞도 보이지 않는 어둠 속 서울.도대체 무슨 일이 벌어진 걸까?,5,9.79,17966,4256.2
677452,체크포인트,송가/은소,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=677452,https://shared-comic.pstatic.net/thumb/webtoon/677452/thumbnail/title_thumbnail_20160406134224_t83x90.jpg,2016.11.21,story/drama,0,161566,"내 인생에 세이브 포인트가 있다면?
하루에도 수십 번씩 시간을 되돌리는 남자.",33,9.96,169898,13168.39
524353,경운기를 탄 왕자님,무적핑크,9.9,https://comic.naver.com/webtoon/list.nhn?titleId=524353,https://shared-comic.pstatic.net/thumb/webtoon/524353/thumbnail/title_thumbnail_20121227191833_t83x90.jpg,2013.04.25,story/comic,0,3655,"'실질객관동화' 무적핑크 작가의 스마트툰 신작!
싹수 노란 남자의 농사 정복기, 오빤 강남 농부 스타~일!",18,9.91,37468,278.44
387517,나란의사 그런의사,유성연,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=387517,https://shared-comic.pstatic.net/thumb/webtoon/387517/thumbnail/title_thumbnail_20110930202527_t83x90.jpg,2012.03.12,story/comic/drama,1,1049,"한국에 숨겨진 무병장수마을 치웅리.
그곳에 돈밝히는 속물의사 이대환이 병원을 차렸다!",8,9.85,8396,268.88
662162,치즈인더트랩 4부,순끼,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=662162,https://shared-comic.pstatic.net/thumb/webtoon/662162/thumbnail/title_thumbnail_20150831144336_t83x90.jpg,2017.04.12,story/drama/pure,1,365157,"평범한 여대생 홍설, 그리고 어딘가 수상한 선배 유정.미묘한 관계의 이들이 펼쳐나가는 이야기.",7,9.97,47580,28057.71
622648,모태솔로수용소,석재윤,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=622648,https://shared-comic.pstatic.net/thumb/webtoon/622648/thumbnail/title_thumbnail_20140511233526_t83x90.JPG,2015.08.16,story/comic/fantasy/drama,0,139460,모태솔로가 중범죄자 취급받는 미래의 한국엉겁결에 잡혀들어온 독고남과 수감자들의 우여곡절 코믹 탈주기,67,9.94,492212,8873.75
703847,35cm,홍가,9.65,https://comic.naver.com/webtoon/list.nhn?titleId=703847,https://shared-comic.pstatic.net/thumb/webtoon/703847/thumbnail/thumbnail_IMAG10_84e87edb-b292-4d7d-bd7e-c04f1f07de39.jpg,2018.08.29,story,0,149331,"키차이가 나는 소년,소녀가 만나 키워가는 청춘 로맨스 이야기",20,9.68,66004,19765.55
632341,남과 여,혀노,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=632341,https://shared-comic.pstatic.net/thumb/webtoon/632341/thumbnail/title_thumbnail_20150202142002_t83x90.jpg,2015.09.18,story/drama/sensibility,1,192270,",  혀노 작가의 솔로 데뷔작,
솔직한 20대의 흔한 사랑 이야기.",5,9.97,19027,12187.0
407142,연 시즌2,구아바,9.77,https://comic.naver.com/webtoon/list.nhn?titleId=407142,https://shared-comic.pstatic.net/thumb/webtoon/407142/thumbnail/title_thumbnail_20120529152102_t83x90.jpg,2012.08.31,story/thrill,0,2349,"구아바 작가의 옴니버스 스릴러 ‘연’
오늘, 지금, 당신에게도 일어날 수 있는 일들.",38,9.78,54749,253.76
259893,소년전[Limit],라디야,9.73,https://comic.naver.com/webtoon/list.nhn?titleId=259893,https://shared-comic.pstatic.net/thumb/webtoon/259893/thumbnail/title_thumbnail_20110420185853_t83x90.jpg,2013.06.26,story/fantasy,0,4814,"선택받은 소수에게만 허락된 무기.
한.정.무.기.
[Limit]",136,9.79,175721,311.2
616238,사이드킥,신의철,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=616238,https://shared-comic.pstatic.net/thumb/webtoon/616238/thumbnail/title_thumbnail_20140826143247_t83x90.jpg,2015.02.24,story/fantasy/action,1,71759,"슈퍼히어로의 조수 '사이드킥'
진정한 영웅으로 성장해 나가는 그들의 스펙타클 액션 판타지!",11,9.89,32694,3055.55
500943,새벽9시,서재일,9.7,https://comic.naver.com/webtoon/list.nhn?titleId=500943,https://shared-comic.pstatic.net/thumb/webtoon/500943/thumbnail/title_thumbnail_20120831234444_t83x90.jpg,2013.07.26,story/thrill,1,1508,"어둠이 멈춰버린 시간 새벽 9시.
오지마을 '오왕리'가 감추고 있던 비밀이 드러난다.",11,9.66,45742,154.82
703836,파도를 찾아라!,김정현,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=703836,https://shared-comic.pstatic.net/thumb/webtoon/703836/thumbnail/thumbnail_IMAG10_9a45ab7a-8135-41be-8c81-85e713043f90.jpg,2018.08.29,story/sports,0,126493,시골 소년 '파도'의 국가대표 수영 선수를 향한 청춘 성장기.,37,9.98,56381,10771.08
507276,그녀는 흡!혈귀,정성완,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=507276,https://shared-comic.pstatic.net/thumb/webtoon/507276/thumbnail/title_thumbnail_20120927160516_t83x90.jpg,2014.03.20,story/fantasy/drama,1,21792,"평범한 남자, 흡혈귀 여자를 만나다.
그들의 달콤살벌한 로맨스가 지금 시작됩니다.",9,9.93,40981,1064.89
258206,LOST,정민용,9.52,https://comic.naver.com/webtoon/list.nhn?titleId=258206,https://shared-comic.pstatic.net/thumb/webtoon/258206/thumbnail/title_thumbnail_20101115155018_t83x90.jpg,2012.02.07,story/fantasy/thrill,0,3333,주변 사람들의 잇따른 죽음으로 저주 받은 아이라 불리우는 한하제. 어느 날 그에게 헤어졌던 연인 아리가 찾아 오는데........,67,9.54,98549,332.08
72499,흐드러지다,연제원,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=72499,https://shared-comic.pstatic.net/thumb/webtoon/72499/thumbnail/title_thumbnail_20141020141429_t83x90.jpg,2011.04.12,story/drama/historical,1,1648,"지배하는 자, 차지하려는 자 그리고 암살자.쥬신의 황궁을 둘러 싼 음모와 배신
그 뒤로 서서히 드러나는 숨겨진 이야기",11,9.83,13731,196.27
325630,기태류,배드이리,9.89,https://comic.naver.com/webtoon/list.nhn?titleId=325630,https://shared-comic.pstatic.net/thumb/webtoon/325630/thumbnail/title_thumbnail_20130506115454_t83x90.jpg,2013.11.29,story/fantasy/drama,0,4632,죽음을 위해? 삶을 위해? 의문에 싸인 그녀의 발걸음이 움직이기 시작한다.,134,9.91,137441,329.05
317362,다욤이의 다이어트 다이어리,"아키,심윤수/심윤수",9.26,https://comic.naver.com/webtoon/list.nhn?titleId=317362,https://shared-comic.pstatic.net/thumb/webtoon/317362/thumbnail/title_thumbnail_20110401161237_t83x90.jpg,2011.10.10,story/drama,0,3508,"다시! 다시! 내일 또 다시! 언제까지 ‘다시어트’를 할겁니까? 
무거운 이야기를 가볍게 이야기하는 당신을 위한 만화",55,9.3,78653,532.78
694807,마왕이 되는 중2야,38,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=694807,https://shared-comic.pstatic.net/thumb/webtoon/694807/thumbnail/thumbnail_IMAG10_49a1f978-53e4-4f40-8d66-42ee26d14cfc.jpg,2018.09.02,story/comic/fantasy,0,158812,"15살 마왕자 명성준
인간계 명성중학교에서 마왕이 되기 위한 험난한 성인식을 시작한다",72,9.97,120022,10980.69
715772,좀비딸,이윤창,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=715772,https://shared-comic.pstatic.net/thumb/webtoon/715772/thumbnail/thumbnail_IMAG10_9bb68b8d-9c8d-48f1-b8c4-a5dcca75fd0f.jpg,2018.08.29,story/comic/fantasy/sensibility,0,74648,나의 딸은 좀비다.이 세상 마지막 남은 유일한 좀비...,2,9.93,6827,20738.5
694131,퍼스트 미션,신의철,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=694131,https://shared-comic.pstatic.net/thumb/webtoon/694131/thumbnail/thumbnail_IMAG10_ccaed3e0-d0ef-4336-9615-03bfbf8ba038.jpg,2018.08.28,story/fantasy/action,0,100710,슈퍼 파워의 기원 '프라나'를 수호해야 하는 영웅의 첫번째 사명!그 사명을 짊어질 슈퍼 히어로의 탄생 이야기,78,9.97,76233,5978.27
495498,빵점동맹,마사토끼/joana,9.54,https://comic.naver.com/webtoon/list.nhn?titleId=495498,https://shared-comic.pstatic.net/thumb/webtoon/495498/thumbnail/title_thumbnail_20120816152437_t83x90.jpg,2014.02.19,story/comic/drama,0,11149,"수능이라는  한 판 승부. 그 끝에서 우리를 기다리는것은 무엇일까?
그 답을 알기위한 우리들의 동맹.",76,9.59,551520,1050.41
661043,상중하,한(恨),9.87,https://comic.naver.com/webtoon/list.nhn?titleId=661043,https://shared-comic.pstatic.net/thumb/webtoon/661043/thumbnail/title_thumbnail_20150916124453_t83x90.jpg,2016.09.14,story/action/drama/thrill,1,194825,"한 방 인생 역전을 위한
일란성 세 쌍둥이의 처절한 인생 쟁탈전",6,9.94,23483,13157.83
698888,이것도 친구라고,제야,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=698888,https://shared-comic.pstatic.net/thumb/webtoon/698888/thumbnail/thumbnail_IMAG10_f15db563-bed6-416e-8163-e2efe5055023.jpg,2018.09.02,story/comic/drama,0,244237,내 평범한 일상을 조여오는 시한폭탄 같은 녀석들이 찾아왔다! 파란만장한 청춘 라이프,57,9.95,94826,17199.96
105533,커피우유신화,마사토끼/joana,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=105533,https://shared-comic.pstatic.net/thumb/webtoon/105533/thumbnail/title_thumbnail_20110406105148_t83x90.jpg,2012.04.26,story/fantasy,0,4701,"마음만 먹으면 어떤것이든 가능한 신의능력
커피우유가 존재하지 않는 세상에서 커피의 신과 우유의 여신이 만들어가는 시시한 신화의 막이 지금 열린다",120,9.93,141347,588.69
679567,금수저,HD3,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=679567,https://shared-comic.pstatic.net/thumb/webtoon/679567/thumbnail/title_thumbnail_20160610142303_t83x90.jpg,2018.06.15,story/fantasy/drama,0,447532,'부모님을 선택할 수 있다고!?'후천적 금수저가 된 아이의 인생 어드벤처,106,9.94,453058,21568.0
72938,그린스마일,권혁주,9.91,https://comic.naver.com/webtoon/list.nhn?titleId=72938,https://shared-comic.pstatic.net/thumb/webtoon/72938/thumbnail/title_thumbnail_20090630171514_t83x90.jpg,2011.03.23,story/sensibility,1,1184,"2050년이면 사라지는 북극. 그곳에 살고 있던 행복한 물범모자.
그러나 인간의 무분별한 사냥으로 아기 물범은 외톨이가 되어 엄마를 찾아 모험을 떠나게 된다.",5,9.89,20691,270.2
703852,바른연애 길잡이,남수,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=703852,https://shared-comic.pstatic.net/thumb/webtoon/703852/thumbnail/thumbnail_IMAG10_be0db503-bd1a-4a2a-8cb3-6601ec3e929e.jpg,2018.08.27,story/comic/pure,0,210898,바른 생활 만렙 정바름연애는 레벨 1부터?!2017  최우수상 수상작,25,9.98,40109,22565.4
557673,수업시간그녀,박수봉,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=557673,https://shared-comic.pstatic.net/thumb/webtoon/557673/thumbnail/title_thumbnail_20130509182840_t83x90.jpg,2013.11.21,story/daily/drama/sensibility,1,10712,"수업시간, 나를 두근거리게 만드는 내 옆자리의 그녀.
당신들에게도 있었던 가슴 속까지 설레는 이야기.",4,9.89,16527,1671.0
713872,연의 편지,조현아,9.99,https://comic.naver.com/webtoon/list.nhn?titleId=713872,https://shared-comic.pstatic.net/thumb/webtoon/713872/thumbnail/thumbnail_IMAG10_28042c72-02b2-420b-b039-68ef8874f95f.jpg,2018.09.01,story/drama/pure,0,126312,​짧았던 여름방학이 끝나고 만난 마법같은 시간.. 그때 우리는 친구였을까?정말 궁금해. 이렇게 다정한 네가 누군지..​여름 특선 10부작.,4,9.99,12238,23891.25
650292,달수 이야기,산삼,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=650292,https://shared-comic.pstatic.net/thumb/webtoon/650292/thumbnail/title_thumbnail_20161005180302_t83x90.jpg,2015.03.28,story/comic/drama,1,276561,"산촌 남고에 전학 온 김주혜, 아니 김달수의 고된 남장 생활.본 작품은 2014 네이버 수퍼루키 공모전 당선작품입니다.",4,9.95,21332,22284.0
