unique_id,title,author,total_score,main_link,image_link,update_date,episode,omnibus,story,daily,comic,fantasy,action,drama,pure,sensibility,thrill,historical,sports,pay,episode_cnt,total_comments,episode_score,like_count,intro
710756,일진에게 회초리,유승연,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=710756,https://shared-comic.pstatic.net/thumb/webtoon/710756/thumbnail/thumbnail_IMAG10_af763a48-1b08-495e-b16a-a666ca931e38.jpg,2018.09.02,episode,None,None,None,None,None,None,None,None,None,None,None,None,0,16,34054,9.95,68,"조선시대의 가장 위대한 왕, 세종. 한글 반포를 앞둔 조선을 떠나 21세기 18살 불량 고등학생 정이도에게 빙의된다.난무하는 급식체에 세종, 몸소 훈민정음의 참뜻을 가르친다."
713581,내 여자친구는 상남자,맛스타,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=713581,https://shared-comic.pstatic.net/thumb/webtoon/713581/thumbnail/thumbnail_IMAG10_fce3c3c1-2356-4916-aba2-0f561f579c1c.jpg,2018.09.02,episode,None,None,daily,comic,fantasy,None,drama,pure,None,None,None,None,0,17,96665,9.925294117647056,68511,어느 날 갑자기 내 여자친구가 남자가 되었다?! 하루 아침 남자가 되어버린 지은이를 둘러싼 엉망진창 코믹 판타지 로맨스!
604147,터치! 메리크리스마스,웹툰작가,9.78,https://comic.naver.com/webtoon/list.nhn?titleId=604147,https://shared-comic.pstatic.net/thumb/webtoon/604147/thumbnail/title_thumbnail_20131217181504_t83x90.jpg,2014.01.07,episode,None,None,daily,comic,None,None,drama,pure,sensibility,thrill,None,None,0,10,33117,9.749,145085,"요즘은 뭘 하며 지내고 있을까?  
근황이 궁금했던 작가들이 돌아왔다!
개성 만점 크리스마스 단편선을 스마트툰으로 만나보세요"
702672,노곤하개,홍끼,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=702672,https://shared-comic.pstatic.net/thumb/webtoon/702672/thumbnail/thumbnail_IMAG10_4313f60c-b034-49ae-9edc-877c859b64f3.jpg,2018.09.03,episode,None,None,daily,comic,None,None,None,None,None,None,None,None,0,69,276913,9.984057971014499,3372,귀여운 멍멍이들과 함께하는노곤하지 않은 일상 이야기
400738,부토,정현주,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=400738,https://shared-comic.pstatic.net/thumb/webtoon/400738/thumbnail/title_thumbnail_20111128185258_t83x90.jpg,2012.04.24,episode,None,None,daily,comic,None,None,None,None,None,None,None,None,0,43,85546,9.92279069767442,2749,"'Trump!(트럼프)' 정현주 작가의 웹툰 신작!!
우정, 수련과 결투, 승리, 출생의 비밀... 에 대한 얘기는 아닌 것 같습니다."
671421,언덕 위의 제임스,쿠당탕,9.91,https://comic.naver.com/webtoon/list.nhn?titleId=671421,https://shared-comic.pstatic.net/thumb/webtoon/671421/thumbnail/thumbnail_IMAG10_b0f7d54d-f2f8-4b8e-a521-f8dd96ff65f1.jpg,2018.09.04,episode,None,None,None,comic,None,None,None,None,None,None,None,None,0,138,314939,9.922481751824826,21840,"제임스들이 펼치는 코믹 막장 에피소드!
지금 전세계의 제임스들이 몰려온다"
387518,달콤한 인생,이동건,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=387518,https://shared-comic.pstatic.net/thumb/webtoon/387518/thumbnail/title_thumbnail_20120309181013_t83x90.jpg,2013.04.28,episode,None,None,daily,comic,None,None,None,None,None,None,None,None,0,162,304242,9.95425925925928,377358,"커플과 싱글들의 달콤한 이야기
직장인과 백수들의 달콤한 에피소드
...그런데 왜 이렇게 씁쓸한거지?"
616239,윌유메리미,마인드C,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=616239,https://shared-comic.pstatic.net/thumb/webtoon/616239/thumbnail/title_thumbnail_20161031214436_t83x90.jpg,2018.09.03,episode,None,None,daily,comic,None,None,None,None,None,None,None,None,0,454,672507,9.93297356828192,45059,"외모는 상남자, 마음은 감성소녀 윌.외모는 청순녀, 마음은 터프가이 메리! 
서울 부산 띠동갑 커플의 리얼 연애 일기"
710081,암흑도시,정뱅,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=710081,https://shared-comic.pstatic.net/thumb/webtoon/710081/thumbnail/thumbnail_IMAG10_da068076-1e25-4174-81db-1abd73769f0f.jpg,2018.08.30,episode,None,None,None,None,None,None,None,None,None,None,None,None,0,20,22226,9.947000000000001,1186,암흑도시에서 살아가는우리네 소소한 이야기
183558,"스마일 브러시, 오래된 사...",와루,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=183558,https://shared-comic.pstatic.net/thumb/webtoon/183558/thumbnail/title_thumbnail_20100630150811_t83x90.jpg,2011.07.29,episode,None,None,daily,None,None,None,None,None,sensibility,None,None,None,0,57,60299,9.943508771929821,134463,"오래된 사진에서 찾아보는 어린 시절의 이야기.
당신의 앨범에서 잃어버렸던 추억을 찾아보세요."
710769,2인용 인간,WONDER,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=710769,https://shared-comic.pstatic.net/thumb/webtoon/710769/thumbnail/thumbnail_IMAG10_dcc06312-0493-4633-9b0a-2f56f6fa3434.jpg,2018.08.31,episode,None,None,None,None,fantasy,None,None,None,None,None,None,None,0,16,30833,9.939375,95474,"두 사람에게 나눠 팔린 내 인생,낮과 밤 다른 인물로 살아가야 한다."
703628,성공한 덕후,옛사람,9.83,https://comic.naver.com/webtoon/list.nhn?titleId=703628,https://shared-comic.pstatic.net/thumb/webtoon/703628/thumbnail/thumbnail_IMAG10_eed4a3ca-783c-4bac-baaf-08ac5c3fab74.jpg,2018.09.04,episode,None,None,daily,comic,fantasy,None,drama,pure,None,None,None,None,0,39,101915,9.855897435897438,292819,나는 그냥 오빠를 한번이라도 실제로 보고 싶었을 뿐인데!! 어느날 아침 성덕이 된 이야기
692510,오늘도 형제는 평화롭다,GIMS,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=692510,https://shared-comic.pstatic.net/thumb/webtoon/692510/thumbnail/thumbnail_IMAG10_2d9d1b92-d6bf-432c-9788-273a3e2a5c6c.jpg,2017.08.12,episode,None,None,daily,comic,None,None,None,None,None,None,None,None,0,51,159054,9.972156862745104,42070,"돈독한 형제들의 이야기,
사건의 중심엔 늘 그들이 있다."
651670,낢 부럽지 않은 신혼여행기,서나래,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=651670,https://shared-comic.pstatic.net/thumb/webtoon/651670/thumbnail/title_thumbnail_20150406192153_t83x90.jpg,2015.05.28,episode,None,None,daily,None,None,None,drama,None,None,None,None,None,0,19,29185,9.965263157894736,139477,"유럽 여행기의 탈을 쓸 낢의 신혼여행기. 
서나래 작가의 컷툰 신작!"
713915,내 ID는 강남미인! - ...,기맹기,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=713915,https://shared-comic.pstatic.net/thumb/webtoon/713915/thumbnail/thumbnail_IMAG10_965766f9-c94e-4d50-a035-840b4f705f08.jpg,2018.07.24,episode,None,None,None,None,None,None,drama,pure,None,None,None,None,0,7,43656,9.957142857142856,172440,연애가 처음인 커플의 여행 계획♥회색 아기 고양이의 섹시한 컴백?!​ 드라마화 기념 특별외전
546750,내일은 웹툰,신의철,9.88,https://comic.naver.com/webtoon/list.nhn?titleId=546750,https://shared-comic.pstatic.net/thumb/webtoon/546750/thumbnail/title_thumbnail_20130702144026_t83x90.jpg,2013.12.28,episode,None,None,None,comic,None,None,None,None,None,None,None,None,1,11,134331,9.924545454545452,2657,"내일 나오는 만화를 그리며, 언제나 내일을 사는 
웹툰 작가들의 만화같은 이야기."
22045,낢이사는이야기,서나래,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=22045,https://shared-comic.pstatic.net/thumb/webtoon/22045/thumbnail/title_thumbnail_20150218210403_t83x90.jpg,2015.12.02,episode,None,None,daily,comic,None,None,None,None,None,None,None,None,0,568,1887640,9.951038732394347,174737,"아침에 일어나면 열 두시
내 방은 예전부터 쓰레기. 낢 가족이 살아가는 시시콜콜한 이야기!"
646358,백귀야행지,아만(阿慢),9.88,https://comic.naver.com/webtoon/list.nhn?titleId=646358,https://shared-comic.pstatic.net/thumb/webtoon/646358/thumbnail/title_thumbnail_20150120174956_t83x90.jpg,2018.08.29,episode,None,None,None,comic,None,None,None,None,None,thrill,None,None,0,189,252940,9.884656084656102,70803,"소름과 웃음이 동시에! 빨간 도깨비가 풀어놓는 기이한 이야기
글로벌 라인 웹툰에서 연재되고 있는 대만의 를 한국어 버전으로 감상하세요."
551650,오빠 왔다,모나,9.7,https://comic.naver.com/webtoon/list.nhn?titleId=551650,https://shared-comic.pstatic.net/thumb/webtoon/551650/thumbnail/title_thumbnail_20130510184649_t83x90.jpg,2016.01.31,episode,None,None,None,comic,None,None,None,None,None,None,None,None,0,286,2893637,9.829300699300733,257036,"드라마나 영화에 나오던 착한오빠는 없다.
리얼 남매이야기 진짜 오빠가 왔다!"
78805,판타스틱 어른백서,이동욱,9.02,https://comic.naver.com/webtoon/list.nhn?titleId=78805,https://shared-comic.pstatic.net/thumb/webtoon/78805/thumbnail/title_thumbnail_20090814185217_t83x90.jpg,2010.04.28,episode,None,None,None,comic,None,None,None,None,None,None,None,None,0,102,34035,9.151176470588236,141796,"본 컨텐츠는 생활의게임 홍보용 웹툰입니다. 필살컴퍼니에 입사한 두 명의 주인공, 김방자와 이향단!!! 그들의 좌충우돌 회사생활, 눈물 없이도 볼 수 있는 휴먼 드라마"
710766,불괴,폭주필/폭주작,9.56,https://comic.naver.com/webtoon/list.nhn?titleId=710766,https://shared-comic.pstatic.net/thumb/webtoon/710766/thumbnail/thumbnail_IMAG10_1bd4e331-5ea4-413c-b4df-0eb8ec2b5c9f.jpg,2018.09.03,episode,None,None,None,None,None,None,None,None,None,None,None,None,0,17,14251,9.473529411764703,21598,마교의 손에 무림맹이 파괴되는 절체절명의 순간!이 위기를 타파할 전대고수들의 모든 내공이 생양아치백기립의 몸안에 흡수되면서 새로운 위기가 찾아오는데...
686312,열정호구,솔뱅이,9.91,https://comic.naver.com/webtoon/list.nhn?titleId=686312,https://shared-comic.pstatic.net/thumb/webtoon/686312/thumbnail/title_thumbnail_20161010182406_t83x90.jpg,2018.09.03,episode,None,None,daily,None,None,None,drama,None,None,None,None,None,0,95,148291,9.92126315789475,17,멀고도 험한 취업 관문을 뚫고 드디어 취업에 성공!?꽃길만 펼쳐질 줄 알았는데...어쩐지 열정페이의 함정에 빠진 것만 같다.
710767,엔드리스,윤준식/박하연,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=710767,https://shared-comic.pstatic.net/thumb/webtoon/710767/thumbnail/thumbnail_IMAG10_a34ac08b-8436-474c-a670-4dc6d3e0d45f.jpg,2018.08.30,episode,None,None,None,None,None,None,None,None,None,None,None,None,0,16,12019,9.964375,128775,현실과 가상현실이 구분되지 않는 머지않은 미래. 가짜와 진짜가혼재되어 존재하는 세상에서 그 본질의 가치를 지키기 위해 싸우는 사람들의 이야기.
700139,환생동물학교,엘렌심,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=700139,https://shared-comic.pstatic.net/thumb/webtoon/700139/thumbnail/thumbnail_IMAG10_34e13db4-712c-4556-9e32-5ecf17061293.jpg,2018.08.19,episode,None,None,None,None,None,None,None,None,None,None,None,None,0,51,57136,9.98803921568628,43818,"동물들이 인간으로 환생하기 전, 동물의 습성을 버리고 인간 세계에서 잘 적응할 수 있는 교육을 받는 학교.그곳에는 주인을 걱정하고 그리워하는 사랑스러운 동물들로 가득하다.신입 선생님은 이제 이들을 가르쳐 주인을 잊고 인간이 될 수 있도록 해야 하는데…."
697680,선천적 얼간이들 (재),가스파드,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=697680,https://shared-comic.pstatic.net/thumb/webtoon/697680/thumbnail/thumbnail_IMAG10_56fba87e-5e25-44d6-9cd7-b4c05e757a40.jpg,2018.02.25,episode,None,None,daily,comic,None,None,None,None,None,None,None,None,0,72,66010,9.983333333333343,98018,뭘해도 안되는 얼간이 신인류가 떴다!낙천적 우유부단 가스파드와말초적 친구들의 좌충우돌 라이프
403631,스마트폰 게임 개발 이야기,유영욱,9.74,https://comic.naver.com/webtoon/list.nhn?titleId=403631,https://shared-comic.pstatic.net/thumb/webtoon/403631/thumbnail/title_thumbnail_20111108155817_t83x90.jpg,2012.12.29,episode,None,None,daily,comic,None,None,None,None,None,None,None,None,0,59,82416,9.742711864406779,1332,"생생한 게임 개발의 현장을 전한다!
유쾌발랄 좌충우돌 게임 개발 이야기."
471283,모두에게 완자가,완자,9.71,https://comic.naver.com/webtoon/list.nhn?titleId=471283,https://shared-comic.pstatic.net/thumb/webtoon/471283/thumbnail/title_thumbnail_20140219203311_t83x90.JPG,2015.02.14,episode,None,None,daily,None,None,None,None,None,None,None,None,None,0,271,915055,9.731180811808112,66140,"아무도 눈치보지 않고 사랑할 수 있는 그날이 오기를!
사랑하며 살아가는 그녀들의 일상이야기 "
714834,자취로운 생활,츄카피,9.9,https://comic.naver.com/webtoon/list.nhn?titleId=714834,https://shared-comic.pstatic.net/thumb/webtoon/714834/thumbnail/thumbnail_IMAG10_e8f48301-bbcf-40d2-ac92-9a8e45ee2d5d.jpg,2018.09.04,episode,None,None,daily,comic,None,None,None,None,None,None,None,None,0,8,9675,9.90125,1265,츄카피의 신개념 방구석 서바이벌(?) 자취툰
703839,홍시는 날 좋아해!,강하다/웃는해,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=703839,https://shared-comic.pstatic.net/thumb/webtoon/703839/thumbnail/thumbnail_IMAG10_32bf5fad-670c-4673-b5d1-fd327e17f151.jpg,2018.08.31,episode,None,None,None,None,None,None,None,None,None,None,None,None,0,39,59683,9.968461538461538,171299,스무 살 고3 홍시호의 즐거운 학교생활!애정이 넘치는 학원 캠퍼스 시트콤 
26216,일편단심화,심윤수,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=26216,https://shared-comic.pstatic.net/thumb/webtoon/26216/thumbnail/thumbnail_title_26216_83x90.gif,2009.09.04,episode,None,None,None,None,None,None,None,None,sensibility,None,None,None,0,92,66585,9.776195652173907,28302,"하나의 짧은 이야기. 그림과 만나다.
골방환상곡 그림 작가 침묵의 일편단심화"
312979,힘내요 일본!-[릴레이웹툰],웹툰작가,7.01,https://comic.naver.com/webtoon/list.nhn?titleId=312979,https://shared-comic.pstatic.net/thumb/webtoon/312979/thumbnail/title_thumbnail_20110319175017_t83x90.jpg,2011.03.25,episode,None,None,daily,None,None,None,None,None,None,None,None,None,0,36,42398,6.78861111111111,166,네이버 웹툰작가들이 지진해일로 어려운 상황을 맞은 일본을 응원합니다.
616883,미쳐 날뛰는 생활툰,Song,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=616883,https://shared-comic.pstatic.net/thumb/webtoon/616883/thumbnail/title_thumbnail_20140313190952_t83x90.jpg,2014.11.14,episode,None,None,daily,None,None,None,drama,None,None,None,None,None,0,37,101599,9.780833333333335,26872,"만화가가 되고 싶었던 나날
가볍게 그려본 생활툰 하나에 격동하는 주변의 이야기"
22090,도자기,호연,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=22090,https://shared-comic.pstatic.net/thumb/webtoon/22090/thumbnail/thumbnail_title_22090_83x90.gif,2007.09.26,episode,None,None,None,None,None,None,drama,None,None,None,None,None,0,75,38345,9.81053333333333,1567,어렵다고 느끼는 우리의 문화재를 현대적인 감수성으로 술술 풀어낸 호연 작가님의 세계!오늘의 도자기는 무엇을 품고 있을지 함께 상상해보세요.
682265,3인칭,꼬마비/애마비,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=682265,https://shared-comic.pstatic.net/thumb/webtoon/682265/thumbnail/title_thumbnail_20160712172925_t83x90.jpg,2016.10.11,episode,None,None,None,None,None,None,drama,None,None,None,None,None,1,1,3799,9.92,52599,"쉽지 않은 사랑 이야기.
그녀를 찾아서.."
640050,엄마와 딸 x2,필냉이,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=640050,https://shared-comic.pstatic.net/thumb/webtoon/640050/thumbnail/title_thumbnail_20141104165449_t83x90.jpg,2014.12.04,episode,None,None,daily,None,None,None,drama,None,None,None,None,None,1,9,18484,9.951111111111107,135146,"인자한 외할머니, 깐깐한 엄마, 엉뚱한 딸이 한 집에 살게 되었다?!본격 삼대모녀 티격태격 생활기"
652466,조석축구만화,조석,9.81,https://comic.naver.com/webtoon/list.nhn?titleId=652466,https://shared-comic.pstatic.net/thumb/webtoon/652466/thumbnail/title_thumbnail_20150407114500_t83x90.jpg,2015.08.11,episode,None,None,None,None,None,None,None,None,None,None,None,sports,0,19,41974,9.816315789473686,27072,조석 작가가 들려주는 너무나도 솔직담백한 해외축구이야기.
686911,공감.jpg,임총,4.4,https://comic.naver.com/webtoon/list.nhn?titleId=686911,https://shared-comic.pstatic.net/thumb/webtoon/686911/thumbnail/title_thumbnail_20161017191626_t83x90.jpg,2017.10.27,episode,None,None,None,comic,None,None,None,None,None,None,None,None,0,108,1428358,5.193888888888888,132274,"""이거 나만 그런거 아니지?""응, 너만 그런거 아니야. 반박불가 공감이 밀려온다."
